artist,song_title,lyrics_clean_ascii,mood
Vinyl Obscura,Diyez Formülü,1 contributordiyez formulu lyrics hiphop up down anarsik bir ortam zamanla gecen hayatin tek ifadesi olmaz olmaz yeah kiskanma lan havva'yi yesil elma ufkunda sanatla sana ruyayi gostermez haha sanki ruhun gidasi bu zaman raksederken ruhumuz tohumla sevisen fidan anlamaz bu lanet zihnimde ki karincalar empatide asirilik keser beden isinmadan bir bakti ademoglu sanat icin hiphop on gozlerimde mutluluk bu hormon icin seraton seraton brr bir sis geldi ve sonrasinda mutluluk hirsla beraber anusunde difteri defteri aha yirtmali duz hesaptan ekteki bir sozcugu tuketirim ben hiphop'tan i̇n ordan bana dunyayi cevirme tek sozle gelirim trenle vagonlarim pesimde yine sen kalmazdin yine sen olmazdin yine sen durmazdin yine ben pesindeyim zaman benim icinde gecmek bilmiyor yani gecmek bilmeyen zaman icin cok guzel saat kullaniyorsunuz ama benim zamanimi gostermiyor artik yapitasi hiphop icin crack on the ryhme wall bir zaman tutsa elinde defol gozum lan kaybol o zaman senin icin bak hayattaki son yol bana gostermedi dogru yolu sahnesinde hep zor hep zor yani ulkemde telas yok ve oz icin nicin olsun bu muzik icin kolaysa onune gelen muzikte olur notada katili diyez de bi' formul olsa cagir moruk rahibi ulkemde flow yapan der ki her gun tek ben ulan gotunu yirtsan olamazsin sen redman benim nefesim kesilse de otenazi yapilan bu hiphop bizim icimizde terazi yani dogru hitap sanki burjuva da sokaklar bir dumen donse bilirler '96'dan kalanlar selam olsun ozdekine bende olup kosarsan ayni kulvarda zihiniz muzikle kalip olursak,
Vinyl Obscura,Glomy Days In Strange Realms,parcada yer alan film kesitleri remzi aydin jonturkun ve i̇hsan yurdakul'un yonetmenligini yaptigini 1976 yilinda vizyona giren yarinsiz adam filminden alinmistir i̇lk kisim abdurrahman palayin… read more bibirbir resim yapacagiz birlikte momodern i̇ste boyle evlat boyle evlat i̇sisisisiste boyle evlat i̇ste boyle evlat durum bu merkezde bu merkezde aadil adil dunyada yasiyoruz haydutlar kahraman sayiliyor gazeteler sinemalar televizyon bu yanlisi yasatiyor her isim kanunidir kakakakanunlar vicdanli insanlar icindir cuku akif kakakanunlar vicdanli insanlar icindir cuku akif gagagarip bir dunyan var tektekrar herseyin hakimi ben olacagim babana ihanet edenlerin hepsi elimi opucekler cucuncunku yeyenilmez bir adam yarattim bizim ki kotu zor ve anlatilmasi guc bir hikâye memezar tasi misin be mubarek zaman ve durumlar degisiyor,
Vinyl Obscura,I Am A Sick Man,1 contributori am a sick man lyrics i am a sick man i am a spiteful man i am an unattractive man i believe my liver is diseased however i know nothing at all about my disease and do not know for certain what ails me no i refuse to consult a doctor from spite that you probably will not understand well i understand it i am a sick man i am a spiteful man anyway anyway anyway i am extremely superstitious sufficiently besides i am extremely superstitious sufficiently so to respect medicine anyway i am welleducated enough not to be superstitious but i am superstitious doctors by not consulting them i know better than anyone that by all this i am only injuring myself and no one else but still if i dont consult a doctor it is from spite my liver is bad welllet it get worse i am extremely superstitious extremely superstitious i am welleducated enough not to be superstitious i am superstitious i am extremely superstitious i am a sick man but still if i dont consult a doctor it is from spite my liver is bad welllet it get worse i have been going on like that for a long time,
Vinyl Obscura,İzafi Hiphop Misillemesi,1 contributori̇zafi hiphop misillemesi lyrics gotta keep it real gotta keep it real yep course he tried to bring it on the battlin' tip and you know me because an mc like me be on tv don't mean it seems there's a sanitation y'all full of trash talker who will be the captain of this ship,
Vinyl Obscura,Kader,herkesin inandigi birsey vardir bu amina koydugum hayatinda benimki de sensin na'payim birden durup dururken icim ciz etti bi' baktim gene ayni karin agrisi dedim allah'im ner'deyim ben burasi neresi sonra guc bela burayi buldum kapinin onunde durup dusundum dedim bekir bu kapi ahiret kapisi burasi siraat koprusu bu sefer de gecersen bir daha geri donemezsin iyi dusun dedim dusundum dusundum olmadi geri donemedim sonra bak oglum dedim kendi kendime yolu yok cekeceksin isyan еtmenin faydasi yok kaderin boyle,
Vinyl Obscura,Karate,kremiti kirdim hirsimi alamadim artik mermerler yemege basladim mermer mermer ha evden ciktim baktim bi' kamyon duzensiz geliyor ulan dedim bu bi' yerde kaza yapacak la ben bunu tutayim lan tuttum kamyonu tuttum havaya kaldirmamla bi' kenara koymagimla sofor dedi abi allah razi olsun be sen nerden ciktin ya nasil kaldirdin bu arabayi beni buraya nasil koydun nasil hayatimi kurtardin oglum benim icin kamyon nedir ya benim icin kamyon bi' dondurmayi nasil seye koyuyorsun yiyorsun benim kamyon benim icin kamyon odur odur o oglum kamyondan daha fazla dag var sey var boyle seyleri getirin var mi benim dunyada benim gibi dunyada karateci benim gibi sey ya iste neymis ben karate kursu almisim bile lan benim benden daha ust karate kursu oynayan var midir dunyada tek bi' kisi var o da bizim hocamiz bruce lee var ben ondan baska tanimam,
Vinyl Obscura,Late Ottoman Turntablist March,simdi biz buraya niye toplandik niye toplandik su guruyabani meselesini anlamak icin toplandik evet guruyabani diye bir sey yoktur olamaz olamaz ama olabilir de olabilir de simdi bu durum muhayecesinde meseleyi ele alalim alalim sen insan misin anlamadim ne diyo'sun lan sen karisma peki karismam sana i̇nsan diyenin gozu ciksin aa bana mi ramazan kari bizi dovecek karisma dedim ya benden gunah gitti sana i̇nsan diyenin gozu ciksin heh su haline bak ne bicim karisin ulan eseoglu esek saban kendine gel tutma beni cok iyi gidiyorum evet sеn insan degilsin olamazsin da zaten hiyar gibi bi' kadinsin ramazan efendim pеki bu insan degilse ne oglum,
Vinyl Obscura,Şifalı Bitkiler,have have have a seat quick have have have have have have have a seat quick uh have have have have have have have a seat quick uh bombaclaat bombbombabombbombbombaclaat garip bir dunya hiphop'la sanatsal ortami venusten bir selam gelse ritim kirar sezar'i brutus sen de mi derken alinan bu koku sanki turntable dedi ki kultur adina rap'i oku ey yo biraz dusunmeli hiphop'tan bu etkisel flowda gucluge care bak sifali bitkiler brr rezene kaynatip sanar riddimdeki ortami gеnclerin portresi budur anlamaksa cok garip dokuz yasinda fisilda rap'i care bana inat gozlеrimle resti cektim kafamdaki triole o bir amac olmasaydi simdilerde kafa gol atti ve de ahoho dedi bana hiphop on ve yasamda renkler katildi tacim ustune her aksam oldugu gibi serin kanli bustune bakmak ne buyuk hisleriyle sanki letafet notalarla burunmus bir beden icin bak ziyafet sarap tadini almali yillanmis gelecek hep seni hatirlar sarhos bir zihinle son karari almak hep sana kalmali elimde olsaydi tersine cevirip her gunu keyfi anmak ama gokyuzu soyler ki bazen kafamda milyonlar var uykuda goz hattiyla brr kesmekes bir kaldirimda beethovenla son bulusma ey yo bana verdigi bu sade kirik piriltinda itri'den bir felsefeyle ney calarken kanun olma hangisi hangisiyle soyle adem bana muzik bir ihtiyac icin olmasaydi neydi amac armoniden oteye giden bizimle kalmasin tek sesle var olan bu sanat icin durmasin recete yazmaliydi her gun bana bak doktorum zihinde narkolepsi muzikle var oldu kahrolun bu hiphop icine uzatilan dalin zeytinin benim tedavisi oglum ismim hirdan lokman hekim sanki anlatilan akilda kalinca hiphop enin biz boyunun olcusunu aldik artik devam edin guvercin kanadiyla ucan belirsiz tezleri argubtan bir mesele hicazdan gelen seslerim,
Vinyl Obscura,Tenkit Muhasebesi,when you say hiphop you say graffiti you say breakdance you say dj's you say mc's the way you dress the way you talk all the elements into one that's hiphop company flow dedi ilk kez bu tabiri fushnickens underground yeni sound taciri evet su an aciklama cagir bana muhabiri hiphop su an oldu olursem kabrime gelme dedi bakin kucuk beyinliler cabala sektor primi yer bu sarkida babu yok bak argub turkish premier kafamda bir tersleme var bach cikarsa bahtimiza bugunlerde dinledigim kokeni siyah bambaataa hiphop jazz funk'in uvey oglu king kim iii bakin oglum bi' buna ritim flow egrisi luria gibi lucas gibi muzik icin deist kisilik her yanimda bir saplanti muzik adem yetenеgi anlatiyo'z bosuna bak yarisini anlamiyo'n hedef zumre olsa еtraf sik beyinli kayniyo' bak bir cok kisi diyo' bana dinleyiciye laf atma nitelikli olan belli niteliksiz motherfucker niteliksiz motherfucker i'll fuck you up your insurance is high but my price is cheap even when my style is free you can't afford only motherfucker simdilerde karanlik bak etraftaki melodiler tek basina adim at ve gerisini terfi eder neden boyle diyenlere somut bir cevap arasam hafiz burhan gibi bagir cevir sirti kus mic'ina bakin artik islemiyo' parlayan saf demir bile lidyalilar bir kagitla yarattilar buyuk kaos bircok kisi diyo' ozgur ulke hani nerde mao sanat siyasi bir formla batarsa hic karismam lan anguz danasi gibi eti sutu olmus harem selam deyinmi'ce'm diyorum ama turkce pop'ta nedir kelam yirmi sarki ust uste sozler ayni falan filan gotunde motoru olan vosvos degil mirkelam asiri dozda kanda mevcut muzik icin amfetamin dogal oldu hiphop icin nevrotizme ilgi rutin bazen diyo'm ne kadinmis adam susmak bilmiyo' lan artik ozel hayatlarini dsmart'tan yayinlarlar,
Vinyl Obscura,Ucuz Lokanta (Instrumental),her gun mutluluk hep kaybeder dikenli gul somurgesinde muktedir beser sen dilsiz mc soyle neye yarar varligin bana mutlu bir olum bul bi' hayli kusursuz yikik aksam keyfime deg kayis koptu ben de iyi degilim cok zor durumdayim utulu hayallerimiz vardi ve hic pot yapmadi kenara cekmisim bugun bi' yokluk etkisinde,
Vinyl Obscura,Vinyl Obscura Meets Wolfgang Amadeus Mozart,1 contributorvinyl obscura meets wolfgang amadeus mozart lyrics i feel like now things a lot more modern down with technology it's just easy for anyone just you know make a song in this days you know so although i'm i try to keep up with the new stuff to comes out i joy lot of my creative motivation from older classical stuff even classical music in itself touching vinyling scratching vinyling scratching scratching scratching scratching,
Tuğba Yurt,Açmayalım,nasil oldu bu hallere dustuk bilemem sorulursa cevabini birden veremem girecek yine uykuma ve cok agir yuku sabrima bir kere girdi mi aklima cik git diyemem acmayalim hic konusunu i̇nan ozluyor insan kokusunu anlatirim da dolu dolu ama iyi gelmiyor hic kalbe sonu kalbe sonu bir kere girdi mi aklima cik git diyemеm,
Tuğba Yurt,Adı Aşk,bak donuyor dunya ne seninle ne sensiz aslinda olmuyor anladimazalinca bu sevdadanhaberin yok hic iyi degilim buralarda bir tek selamina yenigim sirf bu yuzden ben hâlâdireniyorum sana gidemiyorum uzaga ah bi' cayip gelsen ihtimal ya yarim kaldik iste aslinda tek bi' cumle gel apacik adi ask bunun iste direniyorum sana gidemiyorum uzaga ah bi' cayip gelsen ihtimal ya gel apacik adi ask bunun istebak donuyor dunya olmuyor anladim azalinca bu sevdadanhaberin yok buralarda bir tek selamina yenigim sirf bu yuzden ben hâlâdireniyorum sana gidemiyorum uzaga,
Tuğba Yurt,Aşk Ateşi,sonum oldun kayboldum cevabi olmayan bir soru oldun mu hic yoruldum savruldum gunese kavusmayan geceyi gordun mu hic gun gelir anilar acilarla birlesir habersiz olur bakmaz gozyasina bilmez pek haddini asar sinirlari haykirislarin dolasir kaderinde gel gor beni duy sesimi yakiyor icimi icimi ask atesi hatiralar hep pesimde yalvaririm hadi kurtar beni gel gor beni duy sesimi gun gelir anilar acilarla birlesir habersiz olur bakmaz gozyasina,
Tuğba Yurt,Aşk Sanmışız,1 contributorask sanmisiz lyricsask sanmisiz kimi kaldikca gidermis kimi gitgide kalirken yuregim bir yanlisi secmis aski sende ararken bu kadarla yetinmeyi hem sevip hem nefret etmeyi sen ogrettin terketmeyi sen ogrettin sen seni bana yazan kader dile gelse hataydi der aciyi ask sanmisiz ama ask kiymet bilende guzel,
Tuğba Yurt,Benim O,takildigim sakindigim sarildigim uzaktan biri var biri var satir satir bakistigim ve yatistigim gorunce bir o var iyi ki var o benim o kimseye vermem benim o soylemem ismini bilir o kendini kalbimin tek sahibi o enstrumantal gecis soylemеm ismini bilir o kendini kimsеye vermem benim o,
Tuğba Yurt,Boşver,1 contributorbosver lyricsbosver gidenler gitsin bosver haddini bilsin bu yurek aska emanet yillara selam et birak oyle bilsin tanri bilir neler cektim elinden cok zor geldi agladim ayrilirken verdigim o cicekleri gulleri benden aldin ele verdin sevgilim bu ask sana cok fazla guzelim bu ask senin neyineydi sevgilim niyetim yok sana hesap vermeye niyetim yok bu diyardan gitmeye hakli haksiz hesabimiz mahsere tekedip de giden sendin sevdigim bosver gidenler gitsin,
Tuğba Yurt,Cennetim Olsun,omurluk sandigim uzun yol arkadasim bittik mi harbiden biz seninle baktin oyle veda gibi sonra kayip gitti gozlerin ardindan baktim ama o gun bittin i̇zlerin hic silinmiyor ne tenimden ne kalbimden bensizken gecebildin mi tanistigimiz o yerlerden unutamadim buram buram kokun uzerimde haberin olsun alisamadim haram geceler hadi don gel cennetim olsun tutunamadim kimselere sana benzemeyen hic bir seye ardindan baktim ama o gun bittin bensizken gecebildin mi,
Tuğba Yurt,Çürüdüm,yazdim cizdim vallahi bezdim canimdan kanimi kuruttun beni sen delirttin bir cekil yolumdan bir dedigin bir dedigini tuttu mu bir gun sozun soz degil biri kalk gidelim diyor digeri otur gozun goz degil senin yuzunden basim agriyor sacim agariyor curudum i̇cim agriyor disim agriyor curudum yanim agriyor canim agriyor curudum oram agriyor buram agriyor curudum nananananna nanananannananana bir dedigin bir dedigini tuttu mu bir gun sozun soz degil biri kalk gidelim diyor digeri otur gozun goz degil,
Tuğba Yurt,Destur,1 contributordestur lyricsi̇nemezsin derine seni koydum yerine sana benden fayda yok bundan boyle bilinebize artik son budur beri gelme orada dur donecek ask kalpte tahtima destur korkmamyuregimde saltanat olsan ucuyorken tek kanat olsan ates olsan curmune tutsak ne sagima ne soluma alis hadi bu duruma askin benden uzak kaderimde koptu kiyamet sona geldik biz de nihayet sana sabrim kalmadi bak heyhat sanma ki ben cekerimseni sevmek akla ihanet yuru git kos kalbi ziyan et afakanlar basti aman imdat ac yolu da gecelimi̇nemezsin derine korkmam 26 best breakup songs of all time yuregimde saltanat olsan ne sagima ne soluma alis hadi bu duruma askin benden uzakkaderimde koptu kiyamet sona geldik biz de nihayet ac yolu da gecelimsanma ki ben cekerim seni sevmek akla ihanet ac yolu da gecelim,
Tuğba Yurt,Dünya Hevesi,azaliyo' icimdeki sevgimle nefretim bi' kayip degil gibi sanki sensizligim bu sona kolay kolay gelinmezmis anladim hissizlesti yuregim keske oldugum gibi sevebilseydin beni fark etmedin bile gunbegun bittigini hayretle izledim bu yabancilasmayi oylesine degil sana noldu bi' degistin kapilip gittiginse bos dunya hevesi gozu doysa gonlu doymuyo' alisti belli ki ve benim artik sana ait olamama hissim her seyi bitiriyo' tadimi kaciriyor,
Tuğba Yurt,Geliyo Geliyo,neyden cekiniyorsam gunlerdir beni her sabah ariyor guller kelebekler yollarda ziller bana caliyor nasil tutusmussam aklim hepten bir karis havada yansin yanacaklar sorumluyum olacaklardan biliyorum o da hissediyor benimle ayni havayi soluyor bence simdi tam da vakti soylemeli tatli gercekleri geliyo geliyo benim ki geliyor caktirma normal davran ayarsizim bilmiyor allahim cok guzel bir de bana ozel ne hayaller kurdum ben ona dair bilmiyor biliyorum o da hissediyor benimle ayni havayi soluyor,
Tuğba Yurt,İnceden İnceden,geri donmek icin gec kaldin sira sende uzuleceksin varliginla ne kazandirdin yoklugunla ne kaybettireceksin bi' gun iki gun sonra cozulur bagladigim karalar karalar onume bakarim tas olsan yoluma kalbim seni paralar gel deneyelim diyorsun olur mu yeniden ruhumu oksuyor inceden inceden kanmam be oglum neler gordum neler nasibimi aldim tum yeminlerden deneyelim diyorsun olur mu yeniden,
Tuğba Yurt,Masal,basinin altinda yabanci omuz kaderin yastigina teslim ruhumuz guvendigim ne varsa hep yikik dokuk dun coktuk bugun az yarin yokmusuz i̇ki kalbin cezasi ayni degilken kirilanin rizasi alinmamisken her halinden gibi zamansiz erken i̇zini birakiyor masal biterken kirpikten damla dusmeden don sevabi sana yazilsin ayrilik olumden farkli degilken sen hala nasil hayattasin,
Tuğba Yurt,Nöbetçi,biz hic olmadik senle bir hayal gorduk kayboldu cok guzeldi amane yazik ki sonu yoktubiz hic olmadik senle bir hayal gorduk kayboldu cok guzeldi ama ne yazik ki sonu yoktuher kelime yeni bir yanginin sebebi oldu giderken dedi ki sen uzulme yalvaririm sus git hadi soylenecek hicbir sey yok seve seve ayrilalim dese de acitsa da dili kalbim askina nobetci yine de kalbim askina nobetcibiz hic olmadik senle cok guzeldi ama ne yazik ki sonu yoktuher kelime yeni bir yanginin check out yine de kalbim askina nobetci,
Tuğba Yurt,Olan Olmuş,ask yurek ister canim yani senlik bi durum yok seni bana sormasinlar artik hic luzumu yok asilmiyo cozulmuyo olan olmus bize yine de kapamadim aralik kapilar yalniz sana degil aska bugunun acisi yarinin anisi olacak nasil olsa yine de kapamadim yalniz sana degil aska olacak nasil olsa olan olmus bize,
Tuğba Yurt,Sığınak,neler cektin gonul onun umurunda degil bazi seyler var insanin elinde degil sormaz ki o zalim neyin var neyin yok hayata kusme sakin suc sende degil sevdam yureklerde hep olmus ziyan bir omur ateslerde yurudum dayan diye diye zaman durdu icim agir yarali ne olur bir daha calma kapimi bu dunya yalan yillarim darma duman duymaz misin icimde kiyametler kopar omur calan gittin gideli gormez misin kalbim siginak degil simdi kor zindan bittin biteli hayata kusme sakin sevdam yureklerde hep olmus ziyan bir omur ateslerde yurudum dayan,
