artist,song_title,lyrics,mood
Batuflex,Dünya Hain,"Dünya hain(Dünya hain, dünya hain, dünya hain, dünya hain, dünya hain)Dünya hain, dünya hain Haydi doldur, başlasın parti Yap'ca'm çok şey yeterse vaktim Boşalttım şarjörü (Brr, brr) başlasın parti Dü-dü-dünya hain, haydi başlasın parti Yap'ca'm çok şey yeterse vaktim Boşalttım şarjörü başlasın parti İstanbul büyük bi çöplük, kayıp empati Bur'da sevgi yok, her şey ticari Boynumda kolye göremezsin çünkü zaten taşıyo'm onca vebali (Eh)Şartlar hiç adil değil Para lazım ve de acildi Hayat neye kadirdir? Kaderle kim başa çıkabilir? Yok (Yok!)Drama, drama (Drama)Verdiğini al, hayat karma Kâr değil, haram para; bunu anla Zamanla her şey uğrar zarara Hayatım kayıp bi' tekne Gördüm onlarca fırtına Düşmanın mermisi sekse de Bu bela yük sırtıma   Dünya hain, dünya hain Haydi doldur başlasın parti Yap'ca'm çok şey yeterse vaktim Boşalttım şarjörü (Brr, brr) başlasın parti Dü-dü-dünya hain, haydi başlasın parti Yap'ca'm çok şey yeterse vaktim Boşalttım şarjörü başlasın parti Her günüm savaş ve kavga Dertler sırtımda tıpkı bi' çanta Senin gibi çok gördüm ben''Kanka'' deme bana Kader bipolar rampa Müzik olmasaydı girmişti çoktan hayatım berbat bi' yola Mikrofon değil de bi' Motorola Elimde kalırdı mutsuz bi' sonla Um-umrumda değil; bak, geçti 21 sene Eğer bi' bok beceremezsem yine Dönerim (Ey) her şeyin başladığı yere Dönerim (Ey) her şeyin başladığı yere Yürüdüm (Ey) yoluma dostları seçip İnan ki her şeyim ailem için Kadınlar sırayla geçip gitti Ben de bundan vazgeçtim Dünya hain, dünya hain Haydi doldur, başlasın parti Yap'ca'm çok şey yeterse vaktim Boşalttım şarjörü (Brr, brr), başlasın parti Dü-dü-dünya hain, haydi başlasın parti Yap'ca'm çok şey yeterse vaktim Boşalttım şarjörü, başlasın parti Dünya hain(Dünya hain, dünya hain, dünya hain, dünya hain, dünya hain)5",öfke
"cakal, Reckol",PİŞMAN,"(Itadakimasu)Mmh, Çakal Hazırla pisti kriminal varsa Epeyli pistim, üstüm 10K var Bi' hayli yorgun müslüman baba Hiç üzmem, uğramam gerek, la-la Kekeyle küstüm İstila, tenha Tüfeğine çöktüm İster hep bela Sorununu çözdüm Beat'e bak, feyz al Konuşmayı böldüm Beat'te partim var Kazanır bin, bin Kafamız tin, tin Çok soru soramadım, üstüne bindim Olaya meyilli, on numara değil mi? Kurala hiç uymadım, buraları boyladım, ow (Wow)Do-do-doldurmadan içmişim, ow (Wow)Son turlarda geçmişim, ow (Wow)Yalanla yüzleşmişim, ow (Wow)   Bizlere darılma, kalender ol Hislere bi' yanda, bi' anda gol Bi' de ister hep, ister o; Çakal'da bol Terapistlere benzedim, randevu bol Bizlere darılma, kalendеr ol Hislere bi' yanda, bi' anda gol Bi' de istеr hep, ister o; Çakal'da bol Terapistlere benzedim, randevu bol De-de-değilim, hayır; olmam zaten pişman Kim mi kalır yanımda? İzle, geç bro Filmi gördüm sindirmek zor olsa da Vampir gibi agalar hep yolunda Onlara veremem hiç Gö-gö-gördüğümde dedim ki ''Bu nedir tanrım?''Deliye dönemem hiç Gö-gö-görüyorum, ekibin geri kaldı Ev-eve-evet, diyo' ''Maşallah!''Cebim dolu, elhamdülillah Yeşil dökülebilir masadan Onlara bakma bro, fazlası var Gelişine billboard çıksam ne ki? Yeteneğim benim, bulunmayı düşlediğim Yere giden en kısa yol, hemfikir Bonus olarak ekledim, sensizim (Sensizim, sensizim, sensizim)De-de-değilim, hayır; olmam zaten pişman Kim mi kalır yanımda? İzle, geç bro Filmi gördüm sindirmek zor olsa da Vampir gibi agalar hep yolunda4",öfke
Derya Uluğ,Kanunlar Gibi,"Üşüyor musun sen de benim gibi Gülüyor musun ya da alay edip Üzecek bu da belli, gün gelir Onca verdiğin sahte söz gibi Unutamıyorum anlasan Gurur bile çare etmiyor yazık Duramıyorum geçer daha Dayanmaya gücüm yetmiyor Üzüyor gece kabuslar gibi Gittin sen de vefasızlar gibi Çıkarım önüne kanunlar gibi Haklıysam aslanlar gibi Üzüyor gece kabuslar gibi Gittin sen de vefasızlar gibi Çıkarım önüne kanunlar gibi Haklıysam aslanlar gibi Üşüyor musun sen de benim gibi Gülüyor musun ya da alay edip Üzecek bu da belli, gün gelir Onca verdiğin sahte söz gibi Unutamıyorum anlasan Gurur bile çare etmiyor yazık Duramıyorum geçеr daha Dayanmaya gücüm yetmiyor   Üzüyor gece kabuslar gibi Gittin sеn de vefasızlar gibi Çıkarım önüne kanunlar gibi Haklıysam aslanlar gibi Üzüyor gece kabuslar gibi Gittin sen de vefasızlar gibi Çıkarım önüne kanunlar gibi Haklıysam aslanlar gibi",öfke
Gazapizm,Unutulacak Dünler,"Kurumuş boğazım Bekliyo'lar yol ağzında onlar Bir gün beni sorarlarsa sus'ca'n Elin kanlı çünkü abi demir kapı bundan Ne özlemi hasret suçun doğasında varsa Yoksulun merhameti gasp Elinde saz Hep beklemiş gözlerinde yaş Sırtında yas Gün gelecek teraziyi bu insanlar tekmeleyecek Biz tanığız keşmekeşe En önden arz edece'z Ben sesimden fark edece'm yaşlandığımı Ya da her şarkıyı veda niyetiyle yazdığımdan Sana çirkin hazlarımdan aşklarımdan geri kırıntılar kal'cak Ve bu yalnız ol'cak Senin yandığından daha fazla yanan insanları duymuyorsan eğer Nasıl ol'caz arkadaş Böyle avuç kadar üstümüzde borcu kalır Ve iyimser bir gül açar parklara Unutulacak dünler Yaşanılacak günler var Öyle günler var İnan""Yalanmış, ziyanmış hayat.""Deyip gitme Hep utancın kar kışında kaldık Alkışlara kandık Öyle yorgun öyle beter sabahlara kalktık Bir hayalim gözlerinde saklı Ne giden var ne beklenen yarınlardan artık Hep utancın kar kışında kaldık Alkışlara kandık Öyle yorgun öyle beter sabahlara kalktık Bir hayalim gözlerinde saklı Ne giden var ne beklenen yarınlardan artık   Artı hep anlattım, biliyor musun? Dedim ki: ""Dili yok bunun Kimsesi kimi yok onun Neşesi düşü yok şunun""Dedi ki: ""Düşür omzunu Ne şiiri, ne şarkısı?""Yok işte bir şey olduğu Öyle değil işte olmalı bir çözümü Biz onca gece uykumuzu yok yere mi böldük? Acılarını çekip gözlerini silmiş insanları düşün Paramparça düşü Unutulacak dünler Yaşanılacak günler var Öyle günler var İnan""Yalanmış, ziyanmış hayat.""Deyip gitme Hep utancın kar kışında kaldık Alkışlara kandık Öyle yorgun öyle beter sabahlara kalktık Bir hayalim gözlerinde saklı Ne giden var ne beklenen yarınlardan artık Hep utancın kar kışında kaldık Alkışlara kandık Öyle yorgun öyle beter sabahlara kalktık Bir hayalim gözlerinde saklı Ne giden var ne beklenen yarınlardan artık Mevcut düzen dahilinde ne aşkı? Avunduğun her şey sahte, yok aslın Geriye ne kalmış? Düşlediğim bir yaşam ve utandığım korkular var Gönlümü vermişken hem de Anlıyorken bir halkı Uykusuzluk sende artık Onlar temizlerler vicdanlarını Açsa karnın yağma artık isyan sayılır Bir anne vedasıdır gerçek hicran tanımı Kazanmak kirlidir kaybedelim insan kalırız Kocaman bir sofra düşün mahallenin ortasında Dünya'nın tam ortasında Güneşler büyütür üstümüzde sonra Kalır burjuva düşlerin yalanlardan arda İyi söz yazarlarının ne kadar hükmü kaldı? Ben sana bu çiçekleri mezarlıktan çaldım Çok uluslu yalnızlıkların yanında uzandım Ve gökyüzü çok yıldızlı Unutulacak dünler Yaşanılacak günler var Öyle günler var İnan""Yalanmış, ziyanmış hayat.""Deyip gitme Hep utancın kar kışında kaldık Alkışlara kandık Öyle yorgun öyle beter sabahlara kalktık Bir hayalim gözlerinde saklı Ne giden var ne beklenen yarınlardan artık Hep utancın kar kışında kaldık Alkışlara kandık Öyle yorgun öyle beter sabahlara kalktık Bir hayalim gözlerinde saklı Ne giden var ne beklenen yarınlardan artık4",öfke
Gazapizm,Bu Rüya Benim,"Karardı geceme sarkan parıltılar (Parıltılar)Kâbusa gerçeği, gerçeği kâbusa karıştıran (Karıştıran)Tahayyül edilmez bi' hülya sırtımda homurdanan Yorulmadan (Yorulmadan), durulmadan Sanki saykodelik renk skalası (Renk skalası)Bu yalnızlık kimin? Hep kalabalık (Hep kalabalık)Belirli belirsiz kuşkular sarmışken her tarafımı (Her tarafımı)Dediler: ""Bu ruhun egzamasıdır""Ayaklarımın altında bir gezegen Benim bir rüyam var herkese gördüğüm Siyatik ağrılar, yine dört mevsim, hep kışa dönmüşüz Döneceğim eve kafamda bere Hayalim kırılmış dağ olmuş elem Hep aynı sahneyle uykumu bölen, umulmaz gerçek Bu rüya benim öyle mi? Bu rüya benim öyle mi? Bu rüya benim öyle mi?(Bi' rüya benimdi, bu rüya değil)Bu rüya benim öyle mi? Bu rüya benim öyle mi? Bu rüya benim öyle mi?(Bi' rüya benimdi, bu rüya değil)Bu rüya benim öyle mi? Bu rüya benim öyle mi? Bu rüya benim öyle mi?(Bi' rüya benimdi, bu rüya değil)Bu rüya benim öyle mi? Bu rüya benim öyle mi? Bu rüya benim öyle mi?(Bi' rüya benimdi, bu rüya değil)   Tanıyamıyorum yüzleri Bedenimi saran şu telaş ve teri Gözümden akan şu çapak ve kiri Her sabah bi' parça azaltan beni Bu bir inkâr ya da veda değil Bi'kaç tüp idrar ve kan örneği Size neyi gösterir, hiçbir şey tabii Kafamda korkular, kafamda mazi Sentetik bi' devrin kenarında böyle bırakan beni (Bırakan beni)Bi' konser sanki enstrümanların, yok akordu teli (Akordu teli)Görünmez mavilik etrafım binadan bloktan gri (Bloktan gri)Ölmek uyumak sanki, gitmek uyanmak gibi (Uyanmak gibi)Döner başım, Dünya çalkalanır (Çalkalanır)Sanki bi' sofraya çatkapıyız (Çatkapıyız)Bi' kâbus inatla hatırlanır Bir şeyi sürekli tekrarlama Kaybeder bir anda anlamını Bu rüya benim öyle mi? Bu rüya benim öyle mi? Bu rüya benim öyle mi?(Bi' rüya benimdi, bu rüya değil)Bu rüya benim öyle mi? Bu rüya benim öyle mi? Bu rüya benim öyle mi?(Bi' rüya benimdi, bu rüya değil)Bu rüya benim öyle mi? Bu rüya benim öyle mi? Bu rüya benim öyle mi?(Bi' rüya benimdi, bu rüya değil)Bu rüya benim öyle mi? Bu rüya benim öyle mi? Bu rüya benim öyle mi?(Bi' rüya benimdi, bu rüya değil)",öfke
"No.1, Melek Mosso",Hiç Işık Yok,Sana sorsam uzağım kendimden Başımı alır giderim her savaşta Beni uzak tut yaralı kalbimden Kanatır kırarım üzerim tek bakışta Sana sorsam uzağım kendimden Başımı alır giderim her savaşta (Her savaşta)Beni uzak tut yaralı kalbimden Kanatır kırarım üzerim tek bakışta (Tek bakışta)Hiç ışık yok farkındayım Beni bugün ayık Beni bugün ayılt Hey sen dalgın kadın Beni bugün ayılt Bana biraz sarıl İçine düşmüş karanlıkların Bu serseri mayın Beni bugün ayık Arıyorum ama artık kayıp Bu okyanustayım Benim batan kayık Hiç ışık yok farkındayım Beni bugün ayık Beni bugün ayılt Hey sen dalgın kadın Beni bugün ayılt Bana biraz sarıl İçine düşmüş karanlıkların Bu serseri mayın Beni bugün ayık Arıyorum ama artık kayıp Bu okyanustayım Benim batan kayık   Günler süren saniyeler kalbimin ritimleri bozuk Kötü haberlerin ben miyim nedeni? Küçük hesaplar peşinde bütün bildiklerim Sikik hesaplar peşinde bütün bildiklerim Sabahın karanlığında cebimden çıkan şu para Yaklaş gözlerimde yaşam belirtisi ara İllegal çarelerle gel yanıma Terk edilmiş köpeklerden özgür değiliz dünyada O zaman ver şişeyi (Ver şişeyi)Dünyadan hızlı döndüm gezegenler kusar seni Elimde hiç olmayan nedenler var çekil geri Bak film çekilir gibi bak pimim çekili benim Kulak ver sen onların sesine Karamsarlık zannettiğin lanet farkındalık neyse Döndü ışıklarım kırmızıdan yeşile Dinle sakın düşme dostum ışıkların peşine Hiç ışık yok farkındayım Beni bugün ayık Beni bugün ayılt Hey sen dalgın kadın Beni bugün ayılt Bana biraz sarıl İçine düşmüş karanlıkların Bu serseri mayın Beni bugün ayık Arıyorum ama artık kayıp Bu okyanustayım Benim batan kayık Bembeyaz bi' sayfa; güzel sözleri içinde yatırmış Siyahlara batırılıp kefen giydirilmiş6,öfke
Aspova,Eskimiş Senelere,"Eskimiş senelere yan Derinlere dal Kimine paket hayat, kimine bi' dal Evinden uzak, derinlere dal Son sigaranı eskimiş senelere yak Senelere yan Derinlere dal Kimine paket hayat, kimine bi' dal Evinden ırak, derinlere dal Son sigaranı eskimiş senelere yak Geçmişim kafeste, hatırlarım her nefesimde Yaşamak basit, zor olan yaşamın kendisinde Bazen, derim: ""Dünya'nın garezi ne?""İçer'de n'oluyor bilmem, gölge gördük perdesinde Kazan kaynar, payımız ner'de bize? Takılır Sortie falan, bize kafe Şanzelize Katılmam lazım artık o zengin mahallenize Bırak, söndür, sokarım mazinize   Gün saydım N'apsaydım? Çarem yok Bu geçmişi silemedim hiç Olsaydı, sarsaydım Çekip, çekip, çekip Derinlere dalsaydım Eskimiş senelere yan Derinlere dal Kimine paket hayat, kimine bi' dal Evinden ırak, derinlere dal Son sigaranı eskimiş senelere yak (Yak)Senelere yan (Yan)Derinlere dal (Dal)Kimine paket hayat, kimine bi' dal (Dal)Evinden ırak (Irak), derinlere dal Son sigaranı eskimiş senelere yak Arkada bıraktıklarım arkamda kaldı artık Omuzlarım çöktü, bu yükü tartamaz tartı Eski sokaklar, eski binalar, eski kadın Um'rumda değil dudaklarımda viski tadı (Pah!)Ey, uçurumun kenarında aklım yarım Şeytan sanki kankam; o ne söylerse uyarım Bu derinlikte iyiyim, bozmayın ayarı Ölmezsem eğer uzun bi' süre daha bur'dayım Gün saydım N'apsaydım? Çarem yok Bu geçmişi silemedim hiç Olsaydı, sarsaydım Çekip, çekip, çekip Derinlere dalsaydım Eskimiş senelere yan Derinlere dal Kimine paket hayat, kimine bi' dal Evinden ırak, derinlere dal Son sigaranı eskimiş senelere yak (Yak)Senelere yan (Yan)Derinlere dal (Dal)Kimine paket hayat, kimine bi' dal (Dal)Evinden ırak (Irak), derinlere dal Son sigaranı eskimiş senelere yak3",öfke
Hidra,Ölüme İnat,"Mhh, mhh Yazarken sema karanlık, ruhum için sabah yok El kalemde mumları yak, eski kadehe şarap koy Ankara'da deniz, bende uçmak için kanat yok Hiçbi' şiirin içinde bu ruhum gibi sanat yok Ölüme inat yazıyorum, bu sayfa kalbe huduttur En güzel hikâyedeydik, insanlığını unuttun Tenimi kuruttun, bu şehirde tek buluttun Üzülme, bazen ölmek bile insan için umuttur Kahve bardağından yüzüme doğru vuran sıcaklık Yaz gününde kaldı aşk ve mevsimimiz kış artık Ruh hâlim: bozuk plakta dönüp duran bi' şarkı Biz bir hayal kurar, onun da birden içine sıçardık Mastar eklerinde kaldı bütün fiiller Dile gelince geceyi gündüz eden soğuk şiirler Sırtım yere gelmedikçe döner gider değirmen Ve bi' gün Tanrı olsanız da karşınızda eğilmem (Ey)Gel limanıma gemileri yak (Ben)Ölümüne yazıyorum ölüme inat (Gel)Aklımın ucunda birileri var Bana birileri ""Git"" diyo' birileri ""Kal""Gel limanıma gemileri yak (Ben)Ölümüne yazıyorum ölüme inat (Gel)Aklımın ucunda birileri var Bana birileri ""Git"" diyo' birileri ""Kal""   Ey, Fatih Uslu Dünyadan Ölüme İnat Beat by İtaat Soğuk şehrin soğuk adamı Bi' dağ misali gururlu bi' duruş, sonra duruldum Bi' kuruş yoktu cebimde ki isteseydim bulurdum Bi' buluşmaydı gökyüzünde nefretim ve umudum Nefretim kazandı, ben de azat ettim bu ruhu Günahın güruhuydu yeryüzünde tek melek Bir asır sonra gelip senden tutunmamı bekleme Kâbus ol, bu sonbaharda delir, kapımı tekmele Ne kadar cambaz olursan ol takıl'ca'n direklere Ölüm bahçesinde en kırmızı gül benim""Dün"" denen yalanla geçti bak en güzel günlerim Dün değil, bugündeyim; bu dün senin, bugün benim Ve öyle sert de değilim, eğer gülseniz gülümserim Bi' ilham kaynağım yok, elli beş senelik radyolar Evimde çalar, yatak odamda kırk senelik karyolam Otuz senelik aşk da bi' gün yuvarlanır dar yola Ben yirmi senelik adam, bindim hayat denen kamyona (Ey)Gel limanıma gemileri yak (Ben)Ölümüne yazıyorum ölüme inat (Gel)Aklımın ucunda birileri var Bana birileri ""Git"" diyo' birileri ""Kal""Gel limanıma gemileri yak (Ben)Ölümüne yazıyorum ölüme inat (Gel)Aklımın ucunda birileri var Bana birileri ""Git"" diyo' birileri ""Kal""Gel limanıma gemileri yak (Ben)Ölümüne yazıyorum ölüme inat (Gel)Aklımın ucunda birileri var Bana birileri ""Git"" diyo' birileri ""Kal""Gel limanıma gemileri yak (Ben)Ölümüne yazıyorum ölüme inat (Gel)Aklımın ucunda birileri var Bana birileri ""Git"" diyo' birileri ""Kal""13",öfke
Lvbel C5,Aynen Öyle,"C5 mode, ya Ey, ey (Segah)Ey, ey (AKDO!)Ey, ey, woah! Vayt-vayt! Aynen öyle Yüzümde maske var, aynen öyle Vayt-vayt, ya! Aynen öyle Her şeyim parlıyo', aynen öyle (Grr-pow)Vayt-vayt, ya! Aynen öyle Yüzümde maske var, aynen öyle (Grr-pow)Vayt-vayt, ya! Aynen öyle Her şeyim parlıyo', aynen öyle Siyah jackie ve de kot, ya (Grr)Kırmıyo'm asla bak kadına pot (Grr, grr-grr)Eski kasa camlar filmli Ford, ya (Woo)Kağıtlar mor Kafamız tam, camlar yarım açık, okay Sorunum yok senin de yok Kafana koy, dedim ya sana Bak aynen öyle lan belimde Colt, ya (Grr-pow)Bak-bak, aynen öyle Hayatım keyifsiz aynen öyle (Grr-pow)Ya, aynen öyle Yüzümde dövme var aynen öyle N'o-n'o-n'oldu, sevmedin mi muamele? Sokağımın içi de pis, n'apalım söyle? Hoşuna gitmedi mi bana söyle, ya Bizde her şey aynen öyle   Aynen öyle; üzümde maske var aynen öyle, ya (Ölmüş)Aynen öyle; her şeyim parlıyor aynen öyle, ya Aynen öyle; yüzümde maske var aynen öyle Aynen öyle; her şeyim parlıyor aynen öyle (Grr-Grr-pow)Vayt-vayt! Aynen öyle Yüzümde maske var, aynen öyle Vayt-vayt, ya! Aynen öyle Her şeyim parlıyo', aynen öyle Vayt-vayt, ya! Aynen öyle Yüzümde maske var, aynen öyle (Grr-pow)Vayt-vayt, ya! Aynen öyle Her şeyim parlıyo', aynen öyle (Ey, woah)Aynen öyle bebeğim, ya Dondu dondu bileğim, ey El üstünde köpeğim var Kurtulamam İstanbul'dan Ayaklarım evet yorgun, ya Yağmur olup gökten yağıca'z Şaka maka yapma sakın, ya Aynen öyle kanın donucak Soru sorma ""Kafan nasıl?""Kral laftan ne anlasın Lvbel C5 havamdayım, oo! Aynen öyle, tam anlamında Evet, okay; tipim garip sanki Boateng (Swish)Ey-vah, bizimkiler size bol hep (Swish)Vayt-vayt! Aynen öyle Yüzümde maske var, aynen öyle Vayt-vayt, ya! Aynen öyle Her şeyim parlıyo', aynen öyle (Grr)Vayt-vayt, ya! Aynen öyle Yüzümde maske var, aynen öyle (Grr)Vayt-vayt, ya! Aynen öyle Her şeyim parlıyo', aynen öyle (Grr-pow)Her şeyim parlıyo', aynen öyle Her şeyim parlıyo', aynen öyle7",öfke
UZI,Paranoya,"Ya, brr Bi' dönmedi şansım, bi' elini versen (Woo, woo)Ne kadar uzaksın, bi' o kadar elzem (Ya)""Bi' gün unutcaksın"" dediler bilenler Yüzüne gülenler, dişini bilerler (Brr)Bırak hayat aksın, peşine gidersen bi' gün yorul'caksın Cesaret edersen unutulamazsın gününü beklersen (Ey)Sen de kazanırsın eğer kadere gülersen Sınırları aştım, huzurum hiç yok Neden bütün yolu yalnız yürüdüm? (Ya)Yirmi sene mahallede çürüdüm (Ah)Bi'kaç kişi arasında bölündüm (Ey)Hep istedim ayaklarım sağlam bassın yere Şimdiyse uçuyorum adamım (Ya)Tek sorunum paranoya sanırım (Ya)Bu soruna bulamadım çözümü (Ey)Sanki bana dönük bütün namlular, gücüm yerinde Yüzüm gülücek günün birinde, anne, yok di' mi şüphen? Ya, anne, yok di mi şüphen? (Ya)Mutlu yarınlar bu sefer önümde, çıkışım müziğim Olamaz önüme biri engel, ya, biri engel, ah   Her yanım kanlar, kesikler Ellerim kalkmaz yerinden (Ya)Gittikçe daha sert gelirler beynimi sarsan fikirler Paranoya! Tek düşmanım, ah, paranoya! Artık sal, paranoya! Dört bir yanım, ya, paranoya, ya, paranoya! (Ya)Her yanım kanlar, kesikler Ellerim kalkmaz yerinden (Ya)Gittikçe daha sert gelirler beynimi sarsan fikirler Paranoya! Tek düşmanım, ah, paranoya! Artık sal, paranoya! Dört bir yanım, ya, paranoya, ya, paranoya! (Ya)N'apayım? Çok değerli vaktim Daha değil, yaşadığım hayat değil (Ya)Her gün hustle; çek pimi, patlıyım Sen kolpasın, ben her şekil haklıyım (Brr)Mesela görünen köyün ardıyım Meselem ""Yapıyım ama saklıyım""Eko Fresh, kurşun gibi patlıy'ım (Pat)Ama şu an Azer Baba gibi zordayım Güçleniyorum, çekemiyo'lar (Ey)Üzerine gidiyorum, geriye takıyo'lar (Ya, ya)Yüzlerini seçemedim de, beni tanıyo'lar Bizimkiler yaşamıyo', nefes alıyo'lar (Ya)Beni arıyo'lar, bu hep içime dert Olamam daha rahat, annemi güldürmeden Bi' kışı da geçirelim üşümeden Bi' saat yaşayalım ölümü düşünmeden (Brr)Bi' o kadar gaddar, bi' o kadar mert (Ey)Bi' kilo da olsa bi' günde biter (Ya)Yeni nesil eskilerin zoruna gider (Ya)Günden güne karışıyo' kanımıza ter (Ya)Beyaz yaka öğüt değil, paraları ver (Ey)İşime karışma, hallederim ben Çocukluğumdan beri paranoya, dert Ama kariyerim için hiç yok bi' şüphem Her yanım kanlar, kesikler Ellerim kalkmaz yerinden (Ya)Gittikçe daha sert gelirler beynimi sarsan fikirler (Ya)Paranoya! Tek düşmanım, ah, paranoya! Artık sal, paranoya! Dört bir yanım, ya, paranoya, ya, paranoya! (Ya)Her yanım kanlar, kesikler Ellerim kalkmaz yerinden Gittikçe daha sert gelirler beynimi sarsan fikirler Paranoya! Tek düşmanım, ya, paranoya! Artık sal, paranoya! Dört bir yanım, ya, paranoya, ya, paranoya! (Ya)3",öfke
