artist,song_title,lyrics_clean,mood
Tuğba Yurt,Aşk Sanmışız,1 contributoraşk sanmışız lyricsaşk sanmışız kimi kaldıkça gidermiş kimi gitgide kalırken yüreğim bir yanlışı seçmiş aşkı sende ararken bu kadarla yetinmeyi hem sevip hem nefret etmeyi sen öğrettin terketmeyi sen öğrettin sen seni bana yazan kader dile gelse hataydı der acıyı aşk sanmışız ama aşk kıymet bilende güzel,
Tuğba Yurt,Benim O,takıldığım sakındığım sarıldığım uzaktan biri var biri var satır satır bakıştığım ve yatıştığım görünce bir o var iyi ki var o benim o kimseye vermem benim o söylemem ismini bilir o kendini kalbimin tek sahibi o enstrümantal geçiş söylemеm ismini bilir o kendini kimsеye vermem benim o,
Tuğba Yurt,Boşver,1 contributorboşver lyricsboşver gidenler gitsin boşver haddini bilsin bu yürek aşka emanet yıllara selam et bırak öyle bilsin tanrı bilir neler çektim elinden çok zor geldi ağladım ayrılırken verdiğim o çiçekleri gülleri benden aldın ele verdin sevgilim bu aşk sana çok fazla güzelim bu aşk senin neyineydi sevgilim niyetim yok sana hesap vermeye niyetim yok bu diyardan gitmeye haklı haksız hesabımız mahşere tekedip de giden sendin sevdiğim boşver gidenler gitsin,
Tuğba Yurt,Cennetim Olsun,ömürlük sandığım uzun yol arkadaşım bittik mi harbiden biz seninle baktın öyle veda gibi sonra kayıp gitti gözlerin ardından baktım ama o gün bittin i̇zlerin hiç silinmiyor ne tenimden ne kalbimden bensizken geçebildin mi tanıştığımız o yerlerden unutamadım buram buram kokun üzerimde haberin olsun alışamadım haram geceler hadi dön gel cennetim olsun tutunamadım kimselere sana benzemeyen hiç bir şeye ardından baktım ama o gün bittin bensizken geçebildin mi,
Tuğba Yurt,Çürüdüm,yazdım çizdim vallahi bezdim canımdan kanımı kuruttun beni sen delirttin bir çekil yolumdan bir dediğin bir dediğini tuttu mu bir gün sözün söz değil biri kalk gidelim diyor diğeri otur gözün göz değil senin yüzünden başım ağrıyor saçım ağarıyor çürüdüm i̇çim ağrıyor dışım ağrıyor çürüdüm yanım ağrıyor canım ağrıyor çürüdüm oram ağrıyor buram ağrıyor çürüdüm nananananna nanananannananana bir dediğin bir dediğini tuttu mu bir gün sözün söz değil biri kalk gidelim diyor diğeri otur gözün göz değil,
Tuğba Yurt,Destur,1 contributordestur lyricsi̇nemezsin derine seni koydum yerine sana benden fayda yok bundan böyle bilinebize artık son budur beri gelme orada dur dönecek aşk kalpte tahtıma destur korkmamyüreğimde saltanat olsan uçuyorken tek kanat olsan ateş olsan cürmüne tutsak ne sağıma ne soluma alış hadi bu duruma aşkın benden uzak kaderimde koptu kıyamet sona geldik biz de nihayet sana sabrım kalmadı bak heyhat sanma ki ben çekerimseni sevmek akla ihanet yürü git koş kalbi ziyan et afakanlar bastı aman imdat aç yolu da geçelimi̇nemezsin derine korkmam 26 best breakup songs of all time yüreğimde saltanat olsan ne sağıma ne soluma alış hadi bu duruma aşkın benden uzakkaderimde koptu kıyamet sona geldik biz de nihayet aç yolu da geçelimsanma ki ben çekerim seni sevmek akla ihanet aç yolu da geçelim,
Tuğba Yurt,Dünya Hevesi,azalıyo' içimdeki sevgimle nefretim bi' kayıp değil gibi sanki sensizliğim bu sona kolay kolay gelinmezmiş anladım hissizleşti yüreğim keşke olduğum gibi sevebilseydin beni fark etmedin bile günbegün bittiğini hayretle izledim bu yabancılaşmayı öylesine değil sana noldu bi' değiştin kapılıp gittiğinse boş dünya hevesi gözü doysa gönlü doymuyo' alıştı belli ki ve benim artık sana ait olamama hissim her şeyi bitiriyo' tadımı kaçırıyor,
Tuğba Yurt,Geliyo Geliyo,neyden çekiniyorsam günlerdir beni her sabah arıyor güller kelebekler yollarda ziller bana çalıyor nasıl tutuşmuşsam aklım hepten bir karış havada yansın yanacaklar sorumluyum olacaklardan biliyorum o da hissediyor benimle aynı havayı soluyor bence şimdi tam da vakti söylemeli tatlı gerçekleri geliyo geliyo benim ki geliyor çaktırma normal davran ayarsızım bilmiyor allahım çok güzel bir de bana özel ne hayaller kurdum ben ona dair bilmiyor biliyorum o da hissediyor benimle aynı havayı soluyor,
Tuğba Yurt,İnceden İnceden,geri dönmek için geç kaldın sıra sende üzüleceksin varlığınla ne kazandırdın yokluğunla ne kaybettireceksin bi' gün iki gün sonra çözülür bağladığım karalar karalar önüme bakarım taş olsan yoluma kalbim seni paralar gel deneyelim diyorsun olur mu yeniden ruhumu okşuyor inceden inceden kanmam be oğlum neler gördüm neler nasibimi aldım tüm yeminlerden deneyelim diyorsun olur mu yeniden,
Tuğba Yurt,Masal,başının altında yabancı omuz kaderin yastığına teslim ruhumuz güvendiğim ne varsa hep yıkık dökük dün çoktuk bugün az yarın yokmuşuz i̇ki kalbin cezası aynı değilken kırılanın rızası alınmamışken her halinden gibi zamansız erken i̇zini bırakıyor masal biterken kirpikten damla düşmeden dön sevabı sana yazılsın ayrılık ölümden farklı değilken sen hala nasıl hayattasın,
Tuğba Yurt,Nöbetçi,biz hiç olmadık senle bir hayal gördük kayboldu çok güzeldi amane yazık ki sonu yoktubiz hiç olmadık senle bir hayal gördük kayboldu çok güzeldi ama ne yazık ki sonu yoktuher kelime yeni bir yangının sebebi oldu giderken dedi ki sen üzülme yalvarırım sus git hadi söylenecek hiçbir şey yok seve seve ayrılalım dese de acıtsa da dili kalbim aşkına nöbetçi yine de kalbim aşkına nöbetçibiz hiç olmadık senle çok güzeldi ama ne yazık ki sonu yoktuher kelime yeni bir yangının check out yine de kalbim aşkına nöbetçi,
Tuğba Yurt,Olan Olmuş,aşk yürek ister canım yani senlik bi durum yok seni bana sormasınlar artık hiç lüzumu yok aşılmıyo çözülmüyo olan olmuş bize yine de kapamadım aralık kapılar yalnız sana değil aşka bugünün acısı yarının anısı olacak nasıl olsa yine de kapamadım yalnız sana değil aşka olacak nasıl olsa olan olmuş bize,
Tuğba Yurt,Sığınak,neler çektin gönül onun umurunda değil bazı şeyler var insanın elinde değil sormaz ki o zalim neyin var neyin yok hayata küsme sakın suç sende değil sevdam yüreklerde hep olmuş ziyan bir ömür ateşlerde yürüdüm dayan diye diye zaman durdu içim ağır yaralı ne olur bir daha çalma kapımı bu dünya yalan yıllarım darma duman duymaz mısın içimde kıyametler kopar ömür çalan gittin gideli görmez misin kalbim sığınak değil şimdi kör zindan bittin biteli hayata küsme sakın sevdam yüreklerde hep olmuş ziyan bir ömür ateşlerde yürüdüm dayan,
Tuğba Yurt,Taş Yürek,açmıyor kalbim eskisi gibi aç susuz kaldı senden sonra kuytulara karıştı masumiyet ben sevmeyi göze aldım zararına canımdaki saflığı benden aldın götürdün dağıta dağıta sen tabi ki iyisin gök yüzümü üzdün kuruta kuruta beni sevmen neden bu kadar zor bir kalp aşktan ölürken diğeri sadece dekor zaman yoruyor ama bir şekilde geçiyor sendeki taş yüreğe artık kimse ağlamıyor canımdaki saflığı benden aldın götürdün sen tabi ki iyisin gök yüzümü üzdün kuruta kuruta,
Tuğba Yurt,Vur Kaç,dağılmışım toparlarım tek tek yanılmışım zamanla geçer elbet her gidişin sırtımda bir kırbaç sende oyunun kuralımı vurkaç oynarız erinmeyiz evelallah korkular bizde oyuncak oldular kaç bahar gelip geçti göğsümüzden yok oldu hatıralar seni kendime yar diye mi ateş olup üzerime yağ diye mi derman derdin kollarında ellere kal diye mi sevdim kendime yar diye mi oynarız erinmeyiz evelallah korkular bizde oyuncak oldular kaç bahar gelip geçti göğsümüzden seni kendime yar diye mi,
Tuğba Yurt,Yas,hatıralar baş ucumda nöbet tutar gece gündüz bekler beni düşlerim var benim hayallerim var fikrim derya deniz fikrim geri getirir seni ne eserim ne yağarım dururum mateme dilsiz dağ gibi dualarım var duvarlarım var yazarım söylerim yana yana ismini yarıda kaldı şarkılar aman bu yaraya deva değil zaman ateş düştüğü yeri yakar bu düzeni bozuk dünya yalan ötme bülbül ötme can ayazda kışta sen gülü terk etme şarkılar şiirler yasta ne eserim ne yağarım dualarım var duvarlarım var,
Tuğba Yurt,Yine Sev Yine,bir düş bir öpüş ama sonu hep bir çöküş korktum ama tuttum yoksa uçurum mu düşüş senden geçmedim ben i̇stemedin verdiklerimi sana çıkan umutların sonu daha gelmedi mi yine sev yine yine öp beni belki çok zor geriye dönmesi en iyisi bizdik kabul etmeli yine yine yine sev yine yine öp beni,
Tuğba Yurt,Yolun Sonu,nasıl tek nefeste çektin bıraktın ait olduğun her anıyı bi' sabah güneş gibi doğdun da karanlığında boğdun canımı bi' de dost oluruz demez misin her şeyi bi' bilmez misin hayır ben yokum sana değil güzel anlarımı vermem damla gözyaşımı saygım kalmadı bana çare bırakmadı günahların kirlettin hatıraları sakın döneyim deme bu saatten sonra bize kalmadı zerre sana dair hiçbi' şey içimde bakma yüzüme atma üstüme suçu anla bitti dönüşü yok buydu yolun sonu döneyim deme nasıl tеk nefeste çеktin bıraktın sonu,
Ziynet Sali,Adeta Müebbet,1 contributoradeta müebbet lyrics yalnız geçtim ben o kolkola geçilen yollardan kendime ağır geldiğim geceler çok şehrin içinde o yabancı o ben miyim şimdi biz adeta çekilmemiş bir fotoğraf çağırılmamış bir isim edilmemiş kavgalarda hiç küsmemiş küsememiş özlemin ucu hasretin başı hep müebbet müebbet bir ayrılık adeta müebbet müebbet başrolü yalnızlığın yalnızlığın adeta yalnızlığın of yalnızlığın adeta adeta adeta müebbet müebbet başrölü yalnızlığın,
Ziynet Sali,Ağlar mıyım? Ağlamam,gitme kal desem kalmaz aşkı düşse eğilip almaz unutmak zor iş ama zaman zaman zaman lazım sihirli değil sevişmek i̇çinde hiç aşk yoksa umudunu kaybetti kalp aman aman aman zamanla girmedi kalbime almadı da benim kadar hiç yanmadı da belki başka yerde açmak istedi çiçek gönüllüsün yalnızlığım alışmış yürümelere tek bu yüzden sevinçleri kederli hep ağlar mıyım ağlamam bi' daha bağlamam bizi sen ister yak beni yık beni dağla şu kalbimi gelmem gitme kal desеm kalmaz sihirli değil sеvişmek bir daha bağlamam bizi,
Ziynet Sali,Aklıma Selam Söyle,bir şarkı olsaydım eğer i̇sterdim ki beni sadece sen söyle bir rüya olsaydım eğer i̇sterdim ki beni sadece sen düşle ruhum cennetten firar eder yeter ki sen iste yoksa bizi eller ziyan eder gel yapma işte of of of bunca sevdikten sonra oldum pare pare bırak da kalbim vursun kendini yerden yere beni bendеn çalmışsın ne diyeyim helal olsun görürsеn bi' yerlerde aklıma selam söyle beni benden çalmışsın ne diyeyim helal olsun görürsen bi' yerlerde aklıma selam söyle,
Ziynet Sali,Alaturka,den sagapo edo ke kero ali mia agapi eho sto mialo den sagapo ine skliro prepi tin alithia na supo giala giala giala giala manga tora xenihtao tam sarildim sen darildin çok nazlanma yar usandim sen bir adim ben bir adim ortada bir yerde bulusalim oyna oyna oyna oyna oyna durma çal bir alaturka yarim aklim vardi ya o da sende kaldi yar artik beni kim tutar hepten oynatnca,
Ziynet Sali,Alışkın Değiliz,bana bi' şey olmaz deme sana da dokunur ayrılık söylemesi bile zor biliyorum ama aşkta alışkanlık aklının kalbine zıt duruşu gecenin de canını yakışı hepsinin tek bir anlamı var o da yalnızlık gel vakit varken tekrar deneyelim biz böyle duygulara bölük pörçük uykulara yarım kalmış hikâyelere alışkın değiliz giderken kalmalara alevsiz yanmalara gururu aşk sanmalara alışkın değiliz,
Ziynet Sali,Amman kuzum,kalk be canim raks edelim çik su masaya savur eteklerini aska dosluga dolsun kadehler kalsin havaya atesli duduklarinlan yak bir cigara ammman kuzum amman yavrum2 elinde tefi yerinde keyfi bosver bitermi dünyanin derdi elinde tefi yerinde keyfi kir geç kadehi gönlüm bir deli bir hos olalim haydi çosalim hophophophop sarhos olalim bir hosolalim haydi çosalim hophophophoop çarpiyort kalbim amman kuzum amman yavrtumn amman kuzum amman yavuümü,
Ziynet Sali,Aşığım Fena,canın canıma emanet şifalı yârim isteme emret ömrüm aşkına feda aşığım fena seni gökyüzüne çizsem kalmaz dünyada felaket sen biliyo'sun keza i̇sterse versin hayat en büyük dertleri seni görene kadar nasılsa ömürleri senle yaşlanmak benim tek dileğim sen yeter ki böyle sev beni güneş her sabah benim koynumda doğuyor en güzel yağmur benim üstüme yağıyor gözlerinden iki yıldız bakıyor ah bu kalbim seni çok seviyor,
Ziynet Sali,Aşk Nerede,o tutkulu öpüşmeler ve bitmeyen sevişmeler şimdi ner'deyiz aşk nerede yalnız gece gündüz dolaştığım sokakta unutmayı denedim yağmurda rüzgarda senle düşündüm ne oldu böyle geliverdik düşlerin o tutkulu öpüşlerin öpüşlerin bir gün sever miyiz yine dönеr mi kalbim yerine biz biz olur muyuz yine sеnle düşündüm ne oldu böyle döner mi kalbim yerine artık sana kalbim diyemem ellerini tutup öpemem günler boyu sebepsiz gülemem kalbim inanır mı yalana dolana acıyor canım kapansın bu yara allah'ım zordayım yardım et bana,
Ziynet Sali,Asrın Hatası,bir kere sevdi gönül mevsim bahar olsa da yandı tutuştu gönül kalbi bir taş olsa da bin kere söylüyorum bir kere dinlesen bak yine söylüyorum aşk için ölmese de değmez sana değmez aşkın öyle çok büyük ki kimseye boyun eğmez bilmez kıymet bilmez yaran öyle çok derin ki kimse onu silemez allah'tan kork sevmekten kork başka çaren yok karşıma bir daha çıkma sakın bence bu asrın hatası olur kendime başka bir aşk bulurum sen beni hiç sevmesen de olur karşıma bir daha bir daha bir daha,
Ziynet Sali,Ba.Ba,ne olur baba insaf et bu cana yazik merhamet büyüdüm iste kabul et bu deli kizi azad et a bababababa banada sirasi geldi askin banada a bababababa banada sevesi geldi gönlün a baba büyüdü o saçi lüleli yavrun babababababa a baba yürüdü ah akil basima bagla sirasi yandi gönlün bak ama sirasi geldi askin banada banada ne cici ne seker isterim beni çeken hep beklerim baba birak ah seveyim canimi aska vereyim sirasi geldi askin banada sevesi geldi gönlün a baba a baba ilaci yok bu ask basima vurdu e koca kiz oldum ask kapimi çaldi babababababa aci bana be baba sevesi geldi gönlün a baba sirasi geldi askin banada banada banada,
Ziynet Sali,Bana da Söyle,yılları bir güne nasıl sığdırdın bana da söyle bana da söyle ben de bileyim hasretin acısını nasıl dindirdin yüreğin ince ince sızlamadı mı gözlerin gizli gizli ağlamadı mı bana da söyle bana da söyle bana da söyle ben de bileyim sana yalvarmıştım sana yakarmıştım senden başka kimsem kimsem yok demiştim ben şimdi uzakta hasret içindeyim sen yoksun yanımda hayalindeyim,
Ziynet Sali,Başrol,1 contributorbaşrol lyrics bi' buket çiçekle gelmiyo'sun gönlümü almıyo'sun herkese sitayişle bahsettim beni mahcup ediyorsun ah ki ne ah heder oldum yaban ellerde nihayetinde ilacı buldum varmış içimde hayde her şerde hayır var vesilemsin ne akibetim ne tecellim başrol benim bi' yerde bekliyor elbet nasibim kısmet geçer yok kıymet bilmeyene sevmeyene zaman hızlı yazıyo' duramam ben matem günde beni sen hiç arama eski defterlerinde beni sen karıştırma aman ha eskilerinle neler gördün aşmadın mı ziynet devran hele dönsün yürü ya kulum de bekliyoruz ya rab ağlayan da gülsün,
